player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Darius Stills,56933,DI,W VIRGINIA,10,5,0,,0,0,343,58.5,68.6,35.6,61.9,73.8,65.8,2,12,1,,8.0,2,0,3,0.0,0,4,4,0,2,540,536,155,359,0,22,0,4,266,272,0,16,18,0,18,0,0,0,
Deangelo Malone,56941,ED,W KENTUCKY,12,14,0,60.0,0,2,346,74.7,74.8,90.9,74.0,67.7,58.9,7,23,0,16,16.9,13,1,0,77.9,3,6,12,0,53,752,739,0,6,729,4,0,13,316,383,1,41,50,5,36,0,31,29,10.3
C.J. Marria,56942,ED,W KENTUCKY,8,2,0,0.0,0,0,346,52.6,53.3,79.7,52.5,60.4,76.0,0,0,0,,0.0,0,0,0,39.6,0,0,0,0,2,69,69,0,0,63,6,0,0,31,36,0,2,2,1,0,0,0,0,
Ali Fayad,56946,ED,W MICHIGAN,4,3,0,,0,1,347,68.1,79.8,16.3,90.4,62.0,59.9,3,3,0,,28.6,4,0,2,0.0,0,5,7,0,3,202,194,0,4,179,11,0,8,109,90,0,8,7,0,11,0,0,0,
Ralph Holley,56950,DI,W MICHIGAN,6,6,2,,1,0,347,53.5,84.9,7.1,90.6,80.0,69.7,1,13,0,,5.3,1,0,4,0.0,0,3,1,0,7,381,379,42,321,7,9,0,2,203,171,0,13,12,0,17,0,0,0,
Kendal Kendrick,56959,DI,BALL ST,8,0,0,,0,0,117,66.7,49.1,78.2,54.4,42.6,26.3,0,0,0,,33.3,1,0,0,0.0,0,0,0,0,0,68,68,24,43,0,1,0,0,39,29,0,2,2,0,0,0,0,0,
Chidi Ogbonnaya,56961,DI,BAYLOR,7,2,0,,0,0,118,,58.0,81.1,65.7,52.6,41.2,0,4,0,,25.0,1,0,0,0.0,0,0,0,0,0,94,94,51,43,0,0,0,0,43,51,0,1,1,0,4,0,0,0,
T.J. Rayam,56964,DI,BOSTON COL,11,7,0,,0,0,121,57.1,68.6,67.0,63.3,70.6,58.8,0,4,0,,8.3,2,0,1,0.0,0,1,1,0,2,376,374,264,108,0,2,0,2,197,177,0,8,15,0,5,0,0,0,
Vidal Scott,56965,ED,ARK STATE,11,5,1,,1,0,113,59.4,68.6,5.7,61.0,78.6,57.6,1,7,0,,16.7,4,0,4,0.0,0,0,0,0,2,388,388,11,53,110,214,0,0,202,184,0,12,15,0,8,0,0,0,
Jordan Williams,56968,DI,CLEMSON,11,1,0,,0,0,140,,75.5,82.7,80.1,66.9,25.1,0,12,0,,41.2,7,0,0,0.0,0,0,0,0,0,228,228,84,131,1,12,0,0,116,112,0,7,9,0,12,0,0,0,
Ben Frye,56969,DI,DUKE,11,8,0,,0,0,154,60.0,68.8,85.6,63.9,68.4,29.3,3,11,0,,22.2,8,0,0,0.0,0,1,0,0,0,440,440,138,284,1,17,0,0,226,214,0,16,20,0,15,0,0,0,
Derrick Tangelo,56970,DI,DUKE,11,6,1,,0,3,154,60.9,75.5,42.5,78.6,70.7,51.1,3,13,0,,12.8,5,0,2,0.0,0,2,0,0,0,428,428,83,319,1,25,0,0,221,207,0,27,28,0,18,0,0,0,
Kyree Campbell,56972,DI,FLORIDA,8,3,0,,0,0,163,,54.3,81.8,55.9,53.3,80.2,0,1,0,,0.0,0,0,0,0.0,0,1,1,0,0,277,276,4,173,9,90,0,1,124,153,0,9,11,0,2,0,0,0,
Cory Durden,56976,DI,FLORIDA ST,7,3,0,,0,1,167,60.0,52.7,34.1,62.7,50.4,52.1,1,6,0,,25.0,3,0,1,0.0,0,1,1,0,0,207,206,3,175,6,22,0,1,100,107,0,4,6,0,8,0,0,0,
Marvin Wilson,56977,DI,FLORIDA ST,6,3,0,,0,0,167,60.7,67.7,14.3,65.1,70.8,55.4,3,6,0,,20.0,4,0,2,0.0,0,1,0,0,0,229,229,6,179,21,23,0,0,127,102,0,9,13,0,10,0,0,0,
Gavin Adcock,56979,DI,GA SOUTHRN,12,2,0,,0,0,174,59.0,72.9,36.9,66.4,77.8,51.0,1,17,0,,16.7,2,0,2,0.0,0,0,4,0,5,321,317,250,67,0,0,0,4,168,148,0,6,8,0,18,0,0,0,
Eli Huggins,56987,DI,KANSAS ST,9,7,0,,0,0,199,62.5,76.1,83.7,71.7,73.0,37.2,5,9,0,,25.9,7,0,0,0.0,0,4,1,0,0,373,370,5,364,0,1,0,3,187,186,0,11,13,0,18,0,0,0,
Drew Wiley,56988,DI,KANSAS ST,10,4,4,,0,0,199,56.7,65.9,84.1,65.4,65.3,33.5,0,6,0,,25.0,6,0,1,0.0,0,5,1,0,0,482,479,23,455,0,1,0,3,253,229,0,17,14,0,11,0,0,0,
Zi'Yon Hill-Green,56991,DI,LA LAFAYET,10,13,1,,0,0,207,64.4,88.4,68.5,86.8,82.1,44.8,4,13,0,,14.8,8,0,1,0.0,0,4,4,0,3,568,563,44,381,8,130,0,5,270,295,0,28,33,0,21,0,0,0,
Demonde Harris,56994,ED,LA MONROE,2,0,0,,0,0,209,,54.4,79.0,57.3,54.0,72.3,0,1,0,,33.3,1,0,0,0.0,0,0,0,0,0,35,35,15,4,15,1,0,0,10,25,0,2,2,0,1,0,0,0,
Jordan Ferguson,56995,ED,MIDDLE TN,9,9,0,,0,0,224,63.3,71.8,71.4,65.6,72.6,62.3,4,8,0,,11.4,5,0,1,0.0,0,3,1,0,8,517,515,0,47,443,25,0,2,254,255,1,25,30,0,15,0,0,0,
Ja'Kerrius Wyatt,56997,DI,MIDDLE TN,3,0,0,,0,0,224,,50.8,76.5,56.8,50.3,72.4,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,45,45,5,19,0,21,0,0,10,35,0,1,2,0,0,0,0,0,
Sincere David,56998,DI,OLE MISS,9,4,0,,0,0,226,,59.6,83.1,58.3,58.9,48.8,0,1,0,,15.4,2,0,0,0.0,0,0,2,0,0,181,178,122,56,0,0,0,3,73,108,0,5,7,0,1,0,0,0,
Sherman Timbs,56999,ED,MISS STATE,3,0,0,,0,0,227,62.8,69.0,79.1,59.5,71.1,79.5,0,2,0,,0.0,0,0,0,0.0,0,1,20,0,3,47,27,0,0,27,0,0,20,22,22,0,3,4,0,3,0,0,0,
Damion Daniels,57001,DI,NEBRASKA,8,3,0,,0,0,238,,63.8,83.2,56.7,64.8,79.2,0,1,0,,5.9,1,0,0,0.0,0,0,0,0,0,177,177,76,99,1,1,0,0,64,113,0,11,13,0,1,0,0,0,
Dom Peterson,57002,DI,NEVADA,8,3,0,,0,0,239,63.1,77.8,60.0,70.1,78.7,83.0,2,19,0,,0.0,0,0,1,0.0,0,5,2,0,0,394,392,5,354,3,30,0,2,228,166,0,20,20,0,26,0,0,0,
Weston Kramer,57007,DI,N ILLINOIS,6,6,0,,0,0,254,60.0,83.2,82.6,68.1,89.1,65.9,0,4,0,,5.6,1,0,0,0.0,0,1,0,0,0,256,255,47,207,1,0,0,1,129,127,0,9,11,0,5,0,0,0,
Zacchaeus McKinney,57018,DI,OKLAHOMA,1,0,0,,0,0,261,,70.6,70.2,68.5,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,3,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,
Brendon Evers,57020,DI,OKLA STATE,11,2,0,,0,0,262,60.0,57.1,83.6,55.4,57.3,29.9,2,1,0,,30.8,4,0,0,0.0,0,0,3,0,0,308,304,2,180,77,45,0,4,142,166,0,5,7,0,3,0,0,0,
Fred Hansard,57025,DI,PENN STATE,8,1,0,,0,0,266,,52.8,79.1,54.6,52.6,49.8,1,1,0,,33.3,2,0,0,0.0,0,0,0,0,0,119,119,1,117,1,0,0,0,61,58,0,2,3,0,2,0,0,0,
George Ellis III,57030,DI,TCU,9,1,0,,0,0,305,59.7,67.6,81.2,67.1,65.8,77.5,1,1,0,,0.0,0,0,0,0.0,0,1,0,0,1,184,184,19,164,0,1,0,0,95,88,0,6,7,0,3,0,0,0,
Marlon Tuipulotu,57035,DI,USC,6,5,0,,0,1,326,69.3,74.9,84.7,73.7,69.2,42.7,1,11,0,,22.7,5,0,0,0.0,0,3,0,0,0,311,311,176,130,0,5,0,0,159,152,0,14,12,0,15,0,0,0,
Brandon Pili,57036,DI,USC,4,4,0,,0,0,326,60.0,58.4,77.8,64.3,53.4,50.3,1,3,0,,20.0,1,0,0,0.0,0,0,1,0,0,81,80,11,45,1,23,0,1,35,46,0,0,0,0,4,0,0,0,
Morris Joseph Jr.,57038,DI,MEMPHIS,11,7,0,,0,0,218,60.0,80.8,84.7,72.4,81.5,80.3,5,17,0,,4.7,2,0,0,0.0,0,8,2,0,1,605,603,62,109,51,381,0,2,347,257,0,31,34,0,30,0,0,0,
Ravontae Holt,57042,DI,WYOMING,2,1,0,,0,0,351,60.0,62.6,76.8,65.9,60.9,23.7,0,4,0,,50.0,4,0,0,0.0,0,0,0,0,0,59,59,0,53,0,6,0,0,40,19,0,3,3,0,4,0,0,0,
Michael Parrott,57067,FB,MIAMI FL,1,0,0,,0,0,220,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Devan Barrett,57152,CB,AUBURN,1,0,0,0.0,0,0,115,45.8,39.5,67.8,,60.0,,0,0,0,,,0,0,0,39.6,0,0,0,4,2,4,0,0,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,
Abram Smith,57158,LB,BAYLOR,6,14,0,83.3,0,0,118,64.5,57.1,81.6,58.9,51.0,53.4,0,6,0,13,16.9,10,0,0,118.1,10,1,255,0,127,295,29,0,0,29,0,0,266,22,146,11,20,35,12,7,1,68,67,6.8
Trace Christian,57190,HB,E CAROLINA,1,0,0,,0,0,156,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Malik Davis,57196,HB,FLORIDA,1,0,0,0.0,0,0,163,60.0,39.8,60.0,,,,0,0,0,,,0,0,0,39.6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
Tyrek Tisdale,57200,ED,FAU,2,0,0,,0,0,165,,43.9,0.0,63.6,,,0,1,0,,,0,0,1,0.0,0,0,0,0,0,4,4,0,0,4,0,0,0,4,0,0,0,0,0,1,0,0,0,
ZaQuandre White,57205,HB,S CAROLINA,1,0,0,,0,0,289,,60.0,64.5,59.9,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,0,2,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,
Matt LaRoche,57213,HB,GA SOUTHRN,2,0,0,,0,0,174,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Zach Johnson,57265,CB,KENTUCKY,1,0,0,,0,0,202,,52.2,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Maurice Burkley,57276,HB,LOUISVILLE,1,0,0,,0,0,210,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Tim Taylor,57292,HB,MEMPHIS,1,0,0,,0,0,218,,60.3,,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Robert Burns,57293,HB,MIAMI FL,1,0,0,,0,0,220,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
C.J. Holmes,57361,S,KENT STATE,4,1,0,33.3,0,0,201,39.9,56.4,77.1,58.7,75.1,65.1,0,1,0,17,12.5,1,0,1,53.5,1,0,62,0,35,91,4,0,0,4,0,16,87,2,54,9,2,6,3,1,0,17,0,17.0
Aslan Pugh,57388,LB,RUTGERS,1,0,0,,0,0,278,60.0,61.5,64.4,,60.0,,0,0,0,,,0,0,0,0.0,0,0,2,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,
Robert Brown Jr.,57428,HB,TEXAS ST,1,0,0,,0,0,314,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Kyle Harrell,57437,S,UAB,9,0,0,100.0,0,0,321,52.2,49.4,82.7,55.9,47.8,36.1,1,3,0,10,33.3,1,0,0,100.0,2,0,21,1,18,75,46,0,0,46,0,0,29,38,19,7,1,2,2,4,0,16,21,8.0
De'Marco Guidry,57463,LB,UTSA,10,7,0,81.8,0,1,331,46.4,55.5,4.3,59.1,68.6,52.5,1,2,0,36,18.5,5,0,1,131.8,9,1,194,0,102,210,2,0,0,2,0,0,208,11,97,14,10,15,11,4,1,92,88,10.2
Jalen Holston,57469,HB,VA TECH,1,0,0,,0,0,337,,60.0,60.0,60.0,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Dean Ramicone,57670,ED,AKRON,2,0,0,,0,0,102,,60.1,71.4,59.6,60.2,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,5,5,0,0,5,0,0,0,1,4,0,0,0,0,0,0,0,0,
Bubba Arslanian,57671,LB,AKRON,6,14,0,76.9,0,1,102,54.4,59.1,77.5,68.2,59.2,75.8,0,4,0,32,12.3,10,0,0,101.1,10,3,327,0,123,362,11,0,0,11,0,0,351,28,211,24,23,57,13,7,0,109,66,10.9
Dylan Moses,57676,LB,ALABAMA,13,17,1,65.9,0,1,103,62.6,56.4,61.7,59.0,51.9,75.8,2,5,1,23,9.4,8,2,4,82.6,27,1,788,9,433,836,16,0,0,16,0,0,820,77,326,22,35,60,41,8,1,272,173,10.1
Vandarius Cowan,57677,ED,W VIRGINIA,4,6,0,,0,1,343,61.7,72.2,0.0,71.7,75.1,67.5,1,0,0,,15.4,2,0,2,0.0,0,2,14,1,8,123,107,0,0,107,0,0,16,30,85,1,7,5,0,3,0,0,0,
Christopher Allen,57679,ED,ALABAMA,13,4,0,80.0,0,2,103,80.4,67.6,74.7,68.1,54.9,45.0,6,24,0,17,23.3,10,0,1,82.9,8,6,9,2,76,595,564,0,1,559,4,0,31,301,218,19,28,29,10,36,0,39,13,4.9
D'Marco Jackson,57691,LB,APP STATE,12,24,0,44.8,0,1,108,73.4,76.6,84.2,75.5,72.0,50.4,2,11,2,19,21.0,21,6,4,34.7,13,3,680,0,333,719,10,0,0,10,0,3,709,39,347,24,37,55,29,16,1,84,55,6.5
Tim Frizzell,57692,ED,APP STATE,11,2,0,60.0,0,1,108,70.0,62.8,88.9,58.0,59.0,65.9,0,8,0,8,14.3,3,0,0,64.6,3,3,37,0,68,386,326,0,0,326,0,0,60,164,154,21,13,16,5,11,0,14,2,4.7
Rourke Freeburg,57694,LB,ARIZONA,5,7,0,100.0,0,0,109,65.6,61.1,87.1,46.7,60.2,70.9,0,2,0,16,13.3,4,0,0,83.3,8,0,55,1,74,279,124,0,0,124,0,0,155,29,176,99,10,19,8,2,0,32,10,4.0
Tony Fields II,57698,LB,W VIRGINIA,9,30,0,78.3,0,0,343,64.6,69.4,0.0,75.4,72.8,77.4,2,3,1,25,8.8,8,2,4,100.5,18,3,422,0,235,488,56,0,0,56,0,0,432,35,218,10,38,53,23,8,1,207,92,11.5
Anthony Pandy,57699,LB,ARIZONA,5,14,0,80.0,0,0,109,56.8,50.6,81.8,65.5,45.8,60.7,2,0,2,65,10.3,4,0,1,112.5,8,0,251,0,103,270,13,0,0,13,0,0,257,11,156,6,16,21,10,2,1,147,102,18.4
Colin Schooler,57700,LB,TEXAS TECH,9,15,0,76.9,0,2,315,80.2,77.4,84.7,79.0,68.1,79.0,2,9,0,13,10.4,8,2,0,84.1,20,4,369,2,202,506,75,0,0,75,0,0,431,43,261,59,28,54,26,15,0,112,89,5.6
Kyle Soelle,57702,LB,ARIZONA ST,4,4,0,88.9,0,0,110,59.2,53.5,79.0,62.6,46.5,41.4,0,1,1,26,21.2,7,0,0,59.0,8,0,181,0,97,197,7,0,0,7,0,0,190,6,94,9,14,22,9,1,0,69,51,8.6
Hayden Henry,57707,LB,ARKANSAS,9,6,0,80.0,0,0,111,59.2,56.0,0.0,59.6,56.2,47.2,0,1,0,14,25.0,7,0,1,93.3,4,1,175,0,98,198,22,0,0,22,0,0,176,13,87,1,11,15,5,2,0,32,14,8.0
Kyrei Fisher-Morris,57709,LB,OREGON ST,1,0,0,,0,0,265,,61.5,63.3,,60.0,,0,0,0,,,0,0,0,0.0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Caleb Bonner,57713,LB,ARK STATE,10,6,0,47.4,0,1,113,64.2,62.8,53.9,56.2,63.9,54.7,1,5,0,23,18.9,7,1,1,64.1,9,1,217,1,242,527,88,0,0,88,0,3,439,59,226,218,15,24,19,7,0,103,98,11.4
Jon Rhattigan,57718,LB,ARMY,11,19,2,58.8,0,0,114,71.9,86.6,48.6,75.9,85.9,83.9,0,7,2,60,7.1,6,0,1,57.4,10,2,540,1,235,550,3,0,0,3,0,3,547,45,270,3,45,60,17,9,1,107,67,10.7
Kieren Douglas,57719,LB,PURDUE,5,0,0,60.0,0,0,273,31.9,48.2,75.7,55.7,64.5,70.8,0,0,0,21,8.3,1,0,0,97.1,3,0,76,0,26,85,2,0,0,2,0,1,83,5,54,6,3,11,5,0,0,54,38,18.0
Jeremiah Lowery,57722,ED,ARMY,7,1,0,66.7,0,0,114,58.6,60.0,85.8,58.6,59.9,72.7,0,5,0,5,5.9,1,0,0,70.1,2,0,26,0,22,211,180,0,0,180,0,0,31,65,124,5,11,15,3,5,0,7,8,3.5
Big Kat Bryant,57725,ED,AUBURN,10,6,1,100.0,1,0,115,45.0,46.8,49.2,60.7,38.4,56.0,2,18,1,27,23.8,5,0,2,79.2,1,3,11,0,7,463,451,0,1,403,47,0,12,249,207,0,11,10,1,23,0,27,18,27.0
K.J. Britt,57727,LB,AUBURN,2,2,0,83.3,0,0,115,64.9,59.1,78.7,53.2,55.0,67.4,0,0,0,15,10.0,2,0,0,95.1,5,0,115,0,51,117,1,0,0,1,0,0,116,5,61,1,5,16,6,0,0,41,35,8.2
T.D. Moultry,57728,ED,AUBURN,10,3,0,50.0,0,0,115,51.6,56.0,0.0,64.8,61.0,81.7,0,5,0,9,0.0,0,0,4,62.5,1,1,6,0,4,131,125,0,0,117,8,0,6,80,47,0,3,4,2,6,0,9,13,9.0
Brock Burns,57730,ED,BALL ST,3,1,0,,0,0,117,,61.5,77.0,54.7,65.9,26.6,1,0,0,,66.7,2,0,0,0.0,0,0,0,0,0,28,28,0,0,28,0,0,0,16,12,0,0,0,0,1,0,0,0,
Hank Grenda,57733,LB,BALL ST,4,0,0,100.0,0,0,117,71.0,70.3,73.1,54.6,63.2,78.5,0,0,0,10,0.0,0,0,0,87.5,3,0,17,0,14,23,1,0,0,1,0,0,22,4,5,5,2,3,3,0,0,15,7,5.0
Jimmy Daw,57734,LB,BALL ST,8,6,1,85.7,0,2,117,60.7,74.1,83.3,84.2,80.4,64.9,1,4,1,28,14.3,5,0,0,69.3,12,1,110,1,109,281,78,0,0,78,0,6,203,42,130,86,13,24,14,6,0,109,61,9.1
Jalen Pitre,57737,LB,BAYLOR,9,12,1,61.3,1,1,118,81.3,82.7,1.5,83.6,81.1,65.0,2,8,2,30,16.4,12,2,4,47.1,19,2,83,5,232,564,134,0,0,134,0,2,430,50,282,340,35,49,31,12,0,155,167,8.2
Bryson Jackson,57738,LB,BAYLOR,2,1,0,,0,0,118,60.0,36.4,70.0,,36.7,73.2,0,0,0,,0.0,0,0,0,0.0,0,0,7,0,1,7,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,
Terrel Bernard,57739,LB,BAYLOR,5,14,1,72.7,0,0,118,62.7,70.9,32.5,74.5,72.1,77.1,2,5,1,21,9.1,5,1,1,63.3,16,3,280,1,117,330,26,0,0,26,0,0,304,41,172,23,24,36,22,10,0,103,98,6.4
Ashton Logan,57740,ED,BAYLOR,8,8,0,66.7,0,0,118,57.5,49.8,29.4,60.4,46.0,33.8,2,2,0,21,24.0,6,0,2,79.9,4,0,5,0,40,290,273,0,0,272,1,0,17,85,165,12,10,11,6,4,0,32,32,8.0
Michael McNair,57741,LB,BAYLOR,2,0,0,,0,0,118,,65.6,73.4,,64.8,76.3,0,0,0,,0.0,0,0,0,0.0,0,0,5,0,0,8,3,0,0,3,0,0,5,0,8,0,2,2,0,0,0,0,0,
Roman Kafentzis,57744,S,BOISE ST,2,1,0,100.0,0,0,120,72.4,64.7,76.7,58.4,55.6,69.8,0,0,0,6,16.7,1,0,0,91.7,1,0,25,2,14,56,16,0,0,16,0,1,40,2,40,12,2,4,1,0,0,6,0,6.0
Riley Whimpey,57745,LB,BOISE ST,7,22,0,87.5,0,0,120,39.9,53.0,44.4,64.9,62.6,52.2,8,4,0,36,17.1,13,1,1,139.6,14,1,450,4,196,483,9,0,0,9,0,2,474,57,230,18,27,41,16,13,1,233,162,16.6
Benton Wickersham,57748,LB,BOISE ST,5,2,0,50.0,0,0,120,56.9,63.9,77.6,54.9,71.1,70.1,0,0,0,15,9.1,1,0,0,114.6,1,0,97,0,49,105,2,0,0,2,0,0,103,3,53,6,3,8,2,0,1,15,18,15.0
Ezekiel Noa,57750,LB,BOISE ST,7,9,0,75.0,0,0,120,55.3,55.9,38.7,59.0,57.9,71.2,1,0,0,36,9.8,4,0,1,104.9,9,0,403,0,194,422,6,0,0,6,0,2,416,25,203,11,19,28,12,1,0,116,74,12.9
Isaiah McDuffie,57754,LB,BOSTON COL,11,22,0,85.3,2,0,121,36.4,39.9,3.4,62.3,45.9,72.1,5,4,1,41,13.2,15,1,5,132.2,29,3,615,11,326,727,50,0,0,50,0,0,677,80,321,50,39,77,34,12,3,395,254,13.6
Kholbe Coleman,57757,LB,BOWL GREEN,5,16,0,80.0,0,0,122,60.7,53.0,36.3,55.6,50.3,60.1,0,2,0,25,16.7,9,0,1,101.3,8,1,299,1,122,371,24,0,0,24,0,0,347,23,226,47,19,29,10,3,0,83,56,10.4
Jerry Roberts,57759,LB,BOWL GREEN,5,10,1,83.3,0,0,122,59.3,53.9,41.7,61.1,50.0,64.2,0,1,0,29,12.5,5,0,1,101.4,5,1,93,2,68,285,113,0,0,113,0,0,172,32,185,77,14,25,6,2,0,50,48,10.0
Jonathan Francois,57781,LB,FAU,2,0,0,,0,0,165,62.8,62.0,68.6,,59.3,73.1,0,0,0,,0.0,0,0,0,0.0,0,0,15,0,7,15,0,0,0,0,0,0,15,0,8,0,1,1,0,0,0,0,0,
Baylon Spector,57782,LB,CLEMSON,12,10,1,93.3,0,2,140,50.1,71.5,19.9,66.0,87.5,63.9,6,8,0,83,14.7,10,0,3,141.0,14,4,444,2,191,523,59,0,0,59,0,0,464,112,220,18,35,48,15,18,1,189,108,13.5
Nate Landman,57788,LB,COLORADO,5,7,1,77.3,0,0,143,42.3,66.4,83.7,70.4,88.2,87.5,2,4,0,28,3.6,2,0,1,110.4,17,4,279,0,168,315,23,0,0,23,0,1,292,47,100,12,36,46,22,10,1,152,102,8.9
Jonathan Van Diest,57791,LB,COLORADO,5,3,0,83.3,0,0,143,43.0,49.6,79.9,51.1,60.6,50.8,1,0,0,73,19.0,4,0,1,158.3,5,0,121,0,47,129,6,0,0,6,0,0,123,14,68,2,7,14,6,1,1,119,72,23.8
Carson Wells,57792,ED,COLORADO,6,5,2,66.7,0,0,143,70.9,78.1,63.2,69.9,81.5,82.9,1,11,1,21,5.6,2,1,1,35.2,6,6,24,2,58,364,323,0,3,311,9,0,41,170,136,15,31,29,9,18,0,37,15,6.2
Bruce Bivens,57795,LB,E CAROLINA,8,13,0,44.4,0,0,156,73.2,65.1,80.5,55.0,60.7,61.5,2,9,1,7,16.4,9,0,0,12.0,4,0,309,0,107,330,7,0,0,7,0,0,323,61,162,14,22,33,9,11,0,16,31,4.0
Terry Myrick,57801,LB,E MICHIGAN,6,16,0,86.7,0,1,160,65.1,54.3,85.3,54.0,48.6,60.9,3,1,0,16,16.0,13,0,1,94.2,13,1,399,1,169,466,31,0,0,31,0,1,435,50,247,34,27,52,15,5,0,99,68,7.6
Ventrell Miller,57809,LB,FLORIDA,11,20,0,74.2,0,0,163,64.6,64.1,83.5,71.5,59.4,78.2,2,2,0,57,8.7,9,3,0,109.6,23,4,496,2,284,560,36,0,0,36,0,8,524,34,242,18,43,74,31,8,1,260,136,11.3
James Houston IV,57810,LB,FLORIDA,9,8,0,92.3,0,1,163,66.7,52.5,79.1,60.0,40.0,62.4,0,2,0,31,15.2,7,0,0,133.5,12,1,209,1,101,230,11,0,1,10,0,0,219,18,111,9,12,31,13,3,2,85,58,7.1
Lacedrick Brunson,57811,LB,FLORIDA,1,0,0,100.0,0,0,163,54.1,27.8,67.6,,60.0,,0,0,0,14,,0,0,0,158.3,1,0,3,0,2,3,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,14,8,14.0
DeCalon Brooks,57822,LB,FLORIDA ST,6,1,0,80.0,0,0,167,63.6,68.4,73.6,66.8,67.2,59.7,1,0,0,17,14.3,1,1,0,100.8,4,0,21,0,15,29,2,0,0,2,0,0,27,2,12,6,3,5,5,1,0,41,22,10.3
Leonard Warner III,57826,LB,FLORIDA ST,8,5,0,100.0,0,0,167,46.5,55.2,85.5,62.6,61.0,35.4,1,0,0,20,26.3,5,0,0,88.7,7,0,115,0,78,202,74,0,1,72,1,0,128,33,91,13,6,9,7,1,0,37,52,5.3
Alex Cruz,57835,ED,FRESNO ST,3,1,0,,0,0,169,61.0,64.0,79.1,60.8,64.4,75.7,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,3,41,41,0,0,40,1,0,0,28,10,0,0,1,0,1,0,0,0,
Jaden Hunter,57837,ED,W KENTUCKY,12,4,0,,0,0,346,70.6,58.0,41.9,57.8,56.5,83.2,3,0,0,,0.0,0,0,1,0.0,0,1,6,0,5,179,172,0,3,166,3,0,7,86,88,0,6,9,0,4,0,0,0,
Nate McBride,57838,LB,GEORGIA,5,2,0,100.0,0,0,173,57.5,64.9,71.8,63.3,70.1,79.8,0,1,0,24,0.0,0,0,0,112.5,3,0,24,0,13,27,0,0,0,0,0,0,27,4,10,2,2,2,3,1,0,33,19,11.0
Monty Rice,57839,LB,GEORGIA,9,11,0,95.7,0,2,173,70.4,77.9,26.0,85.8,77.9,86.5,2,3,0,50,5.7,3,1,2,102.5,22,1,269,3,153,302,6,0,0,6,0,0,296,30,119,24,26,39,23,6,0,198,170,9.0
Robert Beal Jr.,57840,ED,GEORGIA,5,0,0,,0,0,173,60.1,55.4,76.8,53.1,59.9,,0,0,0,,,0,0,0,0.0,0,0,0,0,2,30,30,0,0,26,4,0,0,18,10,0,0,0,0,0,0,0,0,
